%% Coordinates
-532.2108124008831	278.15947885561224
-530.4551430519438	276.4038095066732
-528.6994737030045	276.4038095066732
-525.1881350051261	272.8924708087945
-523.4324656561868	272.8924708087945
-519.921126958308	269.3811321109158
-514.6541189114903	269.3811321109158
-512.898449562551	267.6254627619768
-503.24226814338505	267.6254627619768
-501.4865987944457	269.3811321109158
-496.21959074762765	269.3811321109158
-494.4639213986886	271.1368014598551
-490.95258270080996	271.1368014598551
-489.1969133518706	272.8924708087945
-487.4412440029312	272.8924708087945
-485.6855746539922	274.64814015773385
-482.17423595611353	274.64814015773385
-480.41856660717417	276.4038095066732
-478.6628972582348	276.4038095066732
-476.9072279092958	278.15947885561224
-475.1515585603565	278.15947885561224
-471.64021986247775	281.6708175534909
-469.8845505135384	281.6708175534909
-468.1288811645994	283.42648690243027
-466.37321181566006	283.42648690243027
-462.86187311778133	286.9378256003086
-461.106203768842	286.9378256003086
-457.59486507096364	290.4491642981873
-455.8391957220243	290.4491642981873
-450.5721876752066	295.716172345005
-448.8165183262672	295.716172345005
-443.5495102794492	300.9831803918231
-441.79384093051016	300.9831803918231
-433.01549418581374	309.76152713651953
-431.2598248368744	309.76152713651953
-413.70313134748153	327.3182206259123
-413.70313134748153	329.0738899748517
-397.90210720702805	344.87491411530516
-397.90210720702805	346.6305834642445
-394.3907685091494	350.1419221621229
-394.3907685091494	351.8975915110622
-392.63509916021	353.6532608600016
-392.63509916021	355.40893020894094
-389.12376046233163	358.9202689068193
-389.12376046233163	361.55377293022815
-385.61242176445296	365.0651116281069
-385.61242176445296	366.8207809770462
-383.8567524155136	368.57645032598555
-383.8567524155136	370.33211967492457
-382.10108306657423	372.08778902386393
-382.10108306657423	373.8434583728033
-380.3454137176352	375.5991277217426
-380.3454137176352	377.35479707068197
-378.5897443686959	379.110466419621
-378.5897443686959	380.86613576856035
-376.83407501975654	382.6218051174997
-376.83407501975654	384.377474466439
-375.0784056708172	386.1331438153784
-375.0784056708172	389.6444825132568
-373.3227363218778	391.4001518621961
-373.3227363218778	405.44550665371025
-371.5670669729388	407.2011760026496
-371.5670669729388	412.46818404946765
-369.8113976239995	414.2238533984067
-369.8113976239995	415.979522747346
-366.30005892612076	419.4908614452247
-366.30005892612076	421.2465307941641
-364.5443895771814	423.0022001431031
-364.5443895771814	424.7578694920424
-362.7887202282424	426.51353884098177
-362.7887202282424	430.0248775388605
-361.03305087930306	431.78054688779946
-361.03305087930306	447.5815710282533
-359.2773815303637	449.3372403771923
-359.2773815303637	452.84857907507103
-357.52171218142433	454.6042484240104
-357.52171218142433	459.8712564708281
-355.766042832485	461.62692581976745
-355.766042832485	493.2289741006744
-354.010373483546	494.98464344961377
-354.010373483546	525.7088570560512
-355.766042832485	527.4645264049906
-355.766042832485	532.7315344518083
-357.52171218142433	534.4872038007477
-357.52171218142433	537.9985424986264
-359.2773815303637	539.7542118475654
-359.2773815303637	541.5098811965047
-362.7887202282424	545.0212198943834
-362.7887202282424	546.7768892433228
-371.5670669729388	555.5552359880193
-371.5670669729388	557.3109053369582
-373.3227363218778	559.0665746858975
-373.3227363218778	563.4557480582458
-375.0784056708172	565.2114174071851
-375.0784056708172	575.7454335008209
-376.83407501975654	577.5011028497603
-376.83407501975654	584.5237802455173
-378.5897443686959	586.2794495944567
-378.5897443686959	593.3021269902138
-380.3454137176352	595.0577963391531
-380.3454137176352	598.5691350370314
-382.10108306657423	600.3248043859708
-382.10108306657423	603.8361430838495
-383.8567524155136	605.5918124327885
-383.8567524155136	609.1031511306672
-385.61242176445296	610.8588204796066
-385.61242176445296	612.614489828546
-387.3680911133923	614.3701591774849
-387.3680911133923	616.1258285264242
-390.87942981127065	619.637167224303
-390.87942981127065	621.3928365732423
-394.3907685091494	624.9041752711207
-394.3907685091494	626.6598446200601
-399.6577765559671	631.9268526668777
-399.6577765559671	633.6825220158171
-404.9247846027851	638.9495300626352
-404.9247846027851	640.7051994115742
-410.19179264960286	645.9722074583922
-410.19179264960286	647.7278768073315
-415.4588006964209	652.9948848541493
-415.4588006964209	654.7505542030887
-431.2598248368744	670.5515783435421
-433.01549418581374	670.5515783435421
-440.0381715815708	677.5742557392992
-441.79384093051016	677.5742557392992
-457.59486507096364	693.3752798797527
-459.350534419903	693.3752798797527
-462.86187311778133	696.8866185776313
-464.6175424667207	696.8866185776313
-466.37321181566006	698.6422879265707
-469.8845505135384	698.6422879265707
-471.64021986247775	700.3979572755101
-475.1515585603565	700.3979572755101
-476.9072279092958	702.1536266244491
-480.41856660717417	702.1536266244491
-482.17423595611353	703.9092959733885
-485.6855746539922	703.9092959733885
-487.4412440029312	705.6649653223278
-490.95258270080996	705.6649653223278
-492.7082520497493	707.4206346712672
-497.975260096567	707.4206346712672
-499.7309294455064	709.1763040202065
-501.4865987944457	709.1763040202065
-503.24226814338505	710.9319733691455
-504.99793749232407	710.9319733691455
-506.75360684126343	712.6876427180848
-508.5092761902028	712.6876427180848
-512.0206148880815	716.1989814159635
-513.7762842370205	716.1989814159635
-515.5319535859599	717.9546507649029
-559.4236873094419	717.9546507649029
-561.1793566583813	716.1989814159635
-566.446364705199	716.1989814159635
-568.2020340541384	714.4433120670242
-569.9577034030776	714.4433120670242
-573.4690421009564	710.9319733691455
-575.2247114498954	710.9319733691455
-576.9803807988347	709.1763040202065
-578.7360501477741	709.1763040202065
-582.2473888456528	705.6649653223278
