%% Coordinates
-912.3132264462379	-546.127280471381
-912.3132264462379	-545.2494457969115
-913.1910611207076	-544.3716111224417
-917.5802344930557	-544.3716111224417
-917.5802344930557	-543.4937764479721
-918.4580691675253	-542.6159417735026
-937.7704320058575	-542.6159417735026
-937.7704320058575	-541.7381070990328
-938.6482666803272	-540.8602724245633
-964.1054722399467	-540.8602724245633
-964.1054722399467	-539.9824377500935
-964.9833069144164	-539.1046030756239
-967.6168109378252	-539.1046030756239
-967.6168109378252	-538.2267684011545
-968.4946456122949	-537.3489337266845
-969.3724802867646	-537.3489337266845
-969.3724802867646	-536.4710990522151
-970.2503149612343	-535.5932643777452
-981.6621657293396	-535.5932643777452
-981.6621657293396	-534.7154297032757
-982.5400004038092	-533.8375950288063
-988.6848431250967	-533.8375950288063
-988.6848431250967	-532.9597603543364
-989.5626777995664	-532.0819256798669
-992.1961818229753	-532.0819256798669
-992.1961818229753	-531.204091005397
-993.0740164974449	-530.3262563309275
-995.7075205208539	-530.3262563309275
-995.7075205208539	-529.448421656458
-996.5853551953236	-528.5705869819882
-999.2188592187324	-528.5705869819882
-999.2188592187324	-527.6927523075186
-1000.0966938932021	-526.8149176330488
-1002.7301979166109	-526.8149176330488
-1002.7301979166109	-525.9370829585794
-1003.6080325910806	-525.0592482841098
-1006.2415366144895	-525.0592482841098
-1006.2415366144895	-524.18141360964
-1007.1193712889591	-523.3035789351704
-1009.7528753123681	-523.3035789351704
-1009.7528753123681	-522.4257442607006
-1010.6307099868377	-521.5479095862311
-1013.2642140102467	-521.5479095862311
-1013.2642140102467	-520.6700749117616
-1014.1420486847164	-519.7922402372917
-1016.7755527081252	-519.7922402372917
-1016.7755527081252	-518.9144055628223
-1017.6533873825949	-518.0365708883525
-1020.2868914060037	-518.0365708883525
-1020.2868914060037	-517.1587362138829
-1021.1647260804734	-516.2809015394134
-1023.7982301038822	-516.2809015394134
-1023.7982301038822	-515.4030668649435
-1024.676064778352	-514.5252321904741
-1025.5538994528217	-514.5252321904741
-1025.5538994528217	-513.6473975160042
-1026.4317341272913	-512.7695628415347
-1029.0652381507002	-512.7695628415347
-1029.0652381507002	-511.89172816706525
-1029.9430728251698	-511.0138934925954
-1030.8209074996396	-511.0138934925954
-1030.8209074996396	-510.1360588181259
-1031.6987421741092	-509.25822414365604
-1032.5765768485787	-509.25822414365604
-1032.5765768485787	-508.3803894691865
-1033.4544115230483	-507.502554794717
-1037.8435848953966	-507.502554794717
-1037.8435848953966	-506.6247201202472
-1038.7214195698664	-505.7468854457777
-1039.599254244336	-505.7468854457777
-1039.599254244336	-504.86905077130785
-1040.4770889188055	-503.99121609683834
-1043.1105929422145	-503.99121609683834
-1043.1105929422145	-503.11338142236883
-1043.9884276166842	-502.235546747899
-1044.8662622911538	-502.235546747899
-1044.8662622911538	-501.35771207342947
-1045.7440969656234	-500.4798773989596
-1048.3776009890323	-500.4798773989596
-1048.3776009890323	-499.6020427244901
-1049.255435663502	-498.7242080500206
-1050.1332703379715	-498.7242080500206
-1050.1332703379715	-497.8463733755508
-1051.0111050124412	-496.9685387010813
-1053.6446090358502	-496.9685387010813
-1053.6446090358502	-494.3350346776724
-1054.5224437103197	-493.45720000320256
-1055.4002783847893	-493.45720000320256
-1055.4002783847893	-492.57936532873305
-1056.278113059259	-491.7015306542632
-1057.1559477337287	-491.7015306542632
-1057.1559477337287	-490.8236959797937
-1058.0337824081985	-489.9458613053242
-1058.911617082668	-489.9458613053242
-1058.911617082668	-489.0680266308544
-1059.7894517571376	-488.19019195638487
-1060.6672864316074	-488.19019195638487
-1060.6672864316074	-487.312357281915
-1061.545121106077	-486.4345226074455
-1062.4229557805468	-486.4345226074455
-1062.4229557805468	-485.556687932976
-1063.300790455016	-484.67885325850614
-1064.178625129486	-484.67885325850614
-1064.178625129486	-482.0453492350973
-1065.0564598039555	-481.1675145606278
-1067.6899638273644	-481.1675145606278
-1067.6899638273644	-480.28967988615796
-1068.567798501834	-479.41184521168844
-1069.4456331763038	-479.41184521168844
-1069.4456331763038	-478.5340105372186
-1070.3234678507733	-477.6561758627491
-1071.2013025252431	-477.6561758627491
-1071.2013025252431	-475.0226718393402
-1072.0791371997125	-474.1448371648704
-1072.9569718741823	-474.1448371648704
-1072.9569718741823	-473.2670024904009
-1073.8348065486518	-472.3891678159314
-1074.7126412231216	-472.3891678159314
-1074.7126412231216	-469.75566379252217
-1075.5904758975912	-468.87782911805266
-1076.4683105720608	-468.87782911805266
-1076.4683105720608	-466.2443250946438
-1077.3461452465306	-465.366490420174
-1078.2239799210001	-465.366490420174
-1078.2239799210001	-462.7329863967651
